,installation_id,airly_sensor,sponsor,elevation,geolocation_latitude,geolocation_longitude,address_country,address_city,address_street,address_number
261,10153,False,European Environment Agency,140.37,50.655439,4.668287,Belgium,Chaumont-Gistoux,Rue de l'Eglise,
262,9746,False,DEFRA UK,40.36,50.725082,-3.532465,United Kingdom,,Queen Street,20
263,9262,False,Umweltbundesamnt,65.96,50.424674,7.481394,Germany,Neuwied,Hafenstraße,4
264,9229,False,Umweltbundesamnt,64.34,50.431398,7.460812,Germany,Neuwied,Im Weidchen,1
265,9762,False,DEFRA UK,16.35,50.832946,-0.379916,United Kingdom,,Upper Brighton Road,21
266,10072,False,European Environment Agency,83.79,50.613412,5.570222,Belgium,Liège,Rue du Chéra,200
267,9675,False,DEFRA UK,3.98,50.828809,-1.068583,United Kingdom,,Curtis Mead,5
268,10145,False,European Environment Agency,65.86,50.611922,5.611149,Belgium,Liège,Rue Canal-de-l'Ourthe,15-1
269,10070,False,European Environment Agency,66.44,50.62067,5.516404,Belgium,Seraing,,
270,9673,False,DEFRA UK,27.14,50.840835,-0.147572,United Kingdom,,Preston Road,
271,10138,False,European Environment Agency,169.69,50.624991,5.547464,Belgium,Saint-Nicolas,Rue Bois Saint-Gilles,54
272,9486,False,Umweltbundesamnt,125.09,50.383217,8.060998,Germany,Limburg an der Lahn,Stephanshügel,4
273,9316,False,Umweltbundesamnt,122.86,50.386426,8.059909,Germany,Limburg an der Lahn,Werner-Senger-Straße,15-17
274,9305,False,Umweltbundesamnt,545.21,50.4243,7.7299,Germany,Montabaur,Unnamed Road,
275,10126,False,European Environment Agency,12.05,50.793469,3.109641,Belgium,Menen,Wervikstraat,200
276,9742,False,DEFRA UK,122.5,50.792286,-3.196702,United Kingdom,,Dove Close,4
277,10131,False,European Environment Agency,229.87,50.612277,5.992752,Belgium,Baelen,,
278,10074,False,European Environment Agency,59.48,50.658444,5.627835,Belgium,Herstal,Boulevard Zénobe Gramme,184
279,10151,False,European Environment Agency,288.43,50.62886,6.002328,Belgium,Baelen,Overoth,
280,10129,False,European Environment Agency,21.27,50.814873,3.322494,Belgium,Zwevegem,Hinnestraat,56
281,10091,False,European Environment Agency,52.8,50.768137,4.225194,Belgium,Sint-Pieters-Leeuw,Victor Maloustraat,80
282,10108,False,European Environment Agency,122.25,50.711706,5.103158,Belgium,Landen,Walhostraat,
283,10130,False,European Environment Agency,11.21,50.798915,3.930293,Belgium,Geraardsbergen,Sas,1
284,9221,False,Umweltbundesamnt,338.91,49.943637,11.570088,Germany,Bayreuth,Hohenzollernring,71
285,8905,True,ECOELECTRIC RGB,573.38,45.64631,25.600204,Romania,Brașov,Bulevardul 15 Noiembrie,7
286,9679,False,DEFRA UK,43.48,50.916931,-0.449548,United Kingdom,Storrington,,
287,9632,False,DEFRA UK,6.54,50.908139,-1.395778,United Kingdom,,Brinton's Road,40
288,10115,False,European Environment Agency,50.83,50.795298,4.252628,Belgium,Sint-Pieters-Leeuw,Brusselbaan,424
289,10140,False,European Environment Agency,100.79,50.796649,4.358623,Belgium,Ukkel,Ringlaan,145
290,9153,False,Umweltbundesamnt,579.64,50.653234,6.281008,Germany,Simmerath,Jägerhausstraße,996
291,9750,False,DEFRA UK,6.3,50.920264,-1.463483,United Kingdom,,A33,101
292,10124,False,European Environment Agency,69.21,50.8117,4.328384,Belgium,Vorst,Victor Rousseaulaan,107
293,10111,False,European Environment Agency,79.12,50.825127,4.384562,Belgium,Elsene,Kroonlaan,175
294,10133,False,European Environment Agency,78.1,50.83864,4.374388,Belgium,Ixelles,,
295,10132,False,European Environment Agency,65.67,50.840869,4.37585,Belgium,Bruxelles,Ardennestraat,
296,10136,False,European Environment Agency,67.91,50.845778,4.368113,Belgium,Bruxelles,Rue de la Loi,24
297,10110,False,European Environment Agency,22.8,50.84971,4.334103,Belgium,Sint-Jans-Molenbeek,Onafhankelijkheidstraat,1A
298,10134,False,European Environment Agency,19.83,50.85205,4.347777,Belgium,Brussel,,
299,10069,False,European Environment Agency,63.96,50.857806,4.288706,Belgium,Sint-Agatha-Berchem,Maricollendreef,348
300,10122,False,European Environment Agency,15.29,50.917228,3.307385,Belgium,Oostrozebeke,Hulstestraat,1
301,10104,False,European Environment Agency,78.21,50.856713,4.42576,Belgium,Woluwe-Saint-Lambert,Gulledelle,100
302,10125,False,European Environment Agency,11.95,50.914952,3.376211,Belgium,Wielsbeke,Den Meynaert,12
303,10139,False,European Environment Agency,65.88,50.865107,4.428427,Belgium,Zaventem,Hortensia,52
304,10093,False,European Environment Agency,12.69,50.945359,3.152401,Belgium,Roeselare,Graankaai,3
305,9450,False,Umweltbundesamnt,198.71,50.754729,6.093826,Germany,Aachen,Hein-Görgen-Straße,16
306,10088,False,European Environment Agency,14.77,50.883694,4.382977,Belgium,Brussel,Leeuwstraat,11
307,10109,False,European Environment Agency,19.42,50.953177,3.121155,Belgium,Roeselare,Brugsesteenweg,75
308,10123,False,European Environment Agency,31.34,50.895001,4.395716,Belgium,Brussel,Bosduifstraat,34
309,9149,False,Umweltbundesamnt,168.41,50.773126,6.09576,Germany,Aachen,Wilhelmstraße,22
310,9520,False,Umweltbundesamnt,303.55,50.103135,11.442591,Germany,Kulmbach,,
311,10063,False,European Environment Agency,27.89,50.91302,4.512184,Belgium,Steenokkerzeel,Keizerinlaan,1
312,10060,False,European Environment Agency,24.55,50.914576,4.504183,Belgium,Steenokkerzeel,Van Frachenlaan,81
313,10113,False,European Environment Agency,41.44,50.926095,4.39592,Belgium,Grimbergen,Nieuwe Schapenweg,1
314,10137,False,European Environment Agency,-1.09,51.01628,2.582322,Belgium,Veurne,,
315,9481,False,Umweltbundesamnt,169.9,50.532965,8.684397,Germany,Linden,Steinweg,
316,10054,False,European Environment Agency,10.76,50.941387,4.43672,Belgium,Vilvoorde,Mechelsesteenweg,271
317,9517,False,Umweltbundesamnt,152.63,50.567185,8.500619,Germany,Wetzlar,Hermannsteiner Straße,16
318,10112,False,European Environment Agency,10.41,50.954916,4.435416,Belgium,Zemst,Grimbergsesteenweg,197
319,10094,False,European Environment Agency,70.3,50.882298,5.618873,Belgium,Lanaken,,
320,9644,False,DEFRA UK,56.12,51.056249,-2.68345,United Kingdom,,,
321,9158,False,Umweltbundesamnt,60.21,50.753629,7.082648,Germany,Bonn,An der Josefshöhe,52
322,9548,False,Umweltbundesamnt,164.26,50.584107,8.668579,Germany,Gießen,L3020,28
323,9530,False,Umweltbundesamnt,295.68,50.260578,10.959312,Germany,Coburg,Lossaustraße,1
324,9315,False,Umweltbundesamnt,487.84,50.058194,12.18865,Germany,Arzberg,Egerstraße,17
325,10055,False,European Environment Agency,12.8,51.040689,3.734971,Belgium,Gent,Gustaaf Callierlaan,177
326,10199,False,European Environment Agency,107.07,50.888055,5.971114,Netherlands,Heerlen,Laanderstraat,33
327,10065,False,European Environment Agency,56.86,50.977541,4.837618,Belgium,Aarschot,Dubbeekstraat,3
328,10196,False,European Environment Agency,89.0,50.903055,5.882236,Netherlands,Wijnandsrade,Conventuelenstraat,12
329,10201,False,European Environment Agency,97.8,50.900316,5.986853,Netherlands,Heerlen,Henri Jonasstraat,44
330,10056,False,European Environment Agency,11.21,51.058331,3.729298,Belgium,Gent,Baudelostraat,77
331,10096,False,European Environment Agency,8.68,51.061277,3.775262,Belgium,Destelbergen,Admiraaldreef,37
332,10079,False,European Environment Agency,7.21,51.066987,3.682813,Belgium,Gent,Driepikkelstraat,32
333,9676,False,DEFRA UK,79.63,51.149616,-1.438228,United Kingdom,Chilbolton,Drove Hill,10
334,9722,False,DEFRA UK,56.83,51.165864,-0.167734,United Kingdom,,Michael Crescent,23
335,9384,False,Umweltbundesamnt,105.82,50.883484,6.469312,Germany,Niederzier,Treibbach,4
336,10127,False,European Environment Agency,7.32,51.088957,3.716119,Belgium,Gent,Morekstraat,575
337,9650,False,DEFRA UK,13.35,51.074792,-4.041923,United Kingdom,,Wilkey Close,14
338,9333,False,Umweltbundesamnt,939.06,50.497711,9.935862,Germany,Gersfeld (Rhön),,
339,9389,False,Umweltbundesamnt,92.95,50.876179,6.873818,Germany,Hürth,Kreuzstraße,100
340,9336,False,Umweltbundesamnt,272.94,50.546384,9.680167,Germany,Fulda,Buseckstraße,10
341,9538,False,Umweltbundesamnt,486.07,50.766751,7.9735,Germany,Herdorf,Unnamed Road,
342,9299,False,Umweltbundesamnt,273.69,50.550028,9.684854,Germany,Fulda,Petersberger Straße,24
343,10148,False,European Environment Agency,4.89,51.12469,3.739504,Belgium,Evergem,Doornzeelsestraat,20
344,10142,False,European Environment Agency,16.19,51.092,4.380103,Belgium,Boom,Schorrestraat,75
345,9447,False,Umweltbundesamnt,78.74,50.927106,6.582205,Germany,Elsdorf,Holunderweg,2
346,9398,False,Umweltbundesamnt,50.71,50.889871,6.985074,Germany,Köln,L92,49
347,10087,False,European Environment Agency,3.61,51.150136,3.808735,Belgium,Gent,Schuitstraat,1-3
348,10090,False,European Environment Agency,5.03,51.166023,3.762137,Belgium,Evergem,Hoge Avrijestraat,72
349,10058,False,European Environment Agency,28.36,51.082187,5.129718,Belgium,Ham,Genebosstraat,66
350,10147,False,European Environment Agency,5.39,51.1761,3.869928,Belgium,Wachtebeke,Hoge Landbilkstraat,21
351,9646,False,DEFRA UK,26.49,51.273989,1.098061,United Kingdom,,,
352,10149,False,European Environment Agency,7.91,51.190317,3.687295,Belgium,Assenede,Slijpstraat,2
353,9392,False,Umweltbundesamnt,55.42,50.947268,6.957649,Germany,Köln,Turiner Straße,19
354,10092,False,European Environment Agency,22.68,51.120384,5.021545,Belgium,Geel,Winkelomseheide,239
355,10098,False,European Environment Agency,6.48,51.196063,3.82292,Belgium,Zelzate,Wachtebekestraat,155
356,10073,False,European Environment Agency,9.77,51.170298,4.341005,Belgium,Antwerpen,Standbeeldstraat,8
357,9272,False,Umweltbundesamnt,537.64,50.323245,11.721605,Germany,Naila,Selbitzer Berg,18
358,9400,False,Umweltbundesamnt,53.67,50.962838,7.004605,Germany,Köln,Wiener Platz,3
359,10102,False,European Environment Agency,15.14,51.17713,4.417948,Belgium,Antwerpen,Groenenborgerlaan,180
360,10082,False,European Environment Agency,-0.27,51.245864,3.174984,Belgium,Zuienkerke,Brouwerijstraat,3
361,9240,False,Umweltbundesamnt,112.05,51.033834,6.451483,Germany,Titz,Jülicher Straße,30
362,9518,False,Umweltbundesamnt,447.59,50.561753,10.375299,Germany,Meiningen,Herpfer Straße,22
363,10114,False,European Environment Agency,-0.93,51.254573,3.362535,Belgium,Damme,Damweg,13
364,9274,False,Umweltbundesamnt,527.93,50.320611,11.897492,Germany,Hof,Dr.-Enders-Straße,38
365,10119,False,European Environment Agency,6.29,51.21325,4.23993,Belgium,Beveren,Meerminnendam,24
366,10080,False,European Environment Agency,-0.95,51.206303,4.441947,Belgium,Antwerpen,Ring 1,
367,10101,False,European Environment Agency,4.7,51.212231,4.350482,Belgium,Zwijndrecht,Burchtse Weel,20
368,10057,False,European Environment Agency,7.71,51.208229,4.421559,Belgium,Antwerpen,Belgiëlei,25
369,10075,False,European Environment Agency,6.52,51.209518,4.431792,Belgium,Antwerpen,,
370,10078,False,European Environment Agency,6.11,51.209662,4.431821,Belgium,Antwerpen,Plantin en Moretuslei,285
371,9264,False,Umweltbundesamnt,183.37,50.804258,8.769324,Germany,Marburg,Luftmeßstation,1
372,9542,False,Umweltbundesamnt,192.25,50.807166,8.770508,Germany,Marburg,Universitätsstraße,6
373,10086,False,European Environment Agency,2.5,51.278963,3.248624,Belgium,Brugge,Oostkerkestraat,97
374,9361,False,Umweltbundesamnt,46.79,51.019338,6.884571,Germany,Köln,Fühlinger Weg,5A
375,10141,False,European Environment Agency,44.63,51.133716,5.606659,Belgium,Bree,Roterstraat,54
376,10083,False,European Environment Agency,6.23,51.228629,4.428454,Belgium,Antwerpen,Viséstraat,72
377,10067,False,European Environment Agency,5.32,51.236194,4.385223,Belgium,Antwerpen,Wandeldijk,17
378,9557,False,Umweltbundesamnt,49.53,51.028931,7.004976,Germany,Leverkusen,Manforter Straße,182A
379,9680,False,DEFRA UK,80.96,51.374263,0.54797,United Kingdom,,Rainham Road,12
380,10188,False,European Environment Agency,32.95,51.120277,6.043064,Netherlands,Posterholt,Trambaan,10
381,9168,False,Umweltbundesamnt,52.16,51.031472,7.010934,Germany,Leverkusen,L290,7
382,10064,False,European Environment Agency,1.05,51.253964,4.20146,Belgium,Beveren,Gemaalweg,
383,10059,False,European Environment Agency,2.79,51.250106,4.342104,Belgium,Antwerpen,,
384,9524,False,Umweltbundesamnt,849.27,50.499954,11.134593,Germany,Neuhaus am Rennweg,Unnamed Road,
385,10135,False,European Environment Agency,39.74,51.1928,5.221534,Belgium,Mol,Vieille Montagnestraat,15
386,10076,False,European Environment Agency,3.16,51.255806,4.385359,Belgium,Antwerpen,Scheurweg,7
387,10085,False,European Environment Agency,7.29,51.263036,4.278889,Belgium,Beveren,Fort de Perelweg,20
388,10062,False,European Environment Agency,7.05,51.263117,4.278889,Belgium,Beveren,Fort de Perelweg,20
389,9243,False,Umweltbundesamnt,88.35,51.097638,6.469463,Germany,Jüchen,Peter-Busch-Straße,114
390,10103,False,European Environment Agency,8.41,51.252103,4.491362,Belgium,Schoten,Lodewijk Weijtenstraat,64
391,10191,False,European Environment Agency,0.1,51.295277,3.749458,Netherlands,Hoek,Lozeschorweg,2
392,10121,False,European Environment Agency,3.43,51.264289,4.341279,Belgium,Antwerpen,Polderdijkweg,46
393,10100,False,European Environment Agency,4.41,51.260989,4.424399,Belgium,Antwerpen,Chicagostraat,6
394,9139,False,Umweltbundesamnt,642.33,50.930329,8.191907,Germany,Netphen,Im Kalten Born,3
395,9192,False,Umweltbundesamnt,484.45,50.77038,9.459402,Germany,,Unnamed Road,
396,10081,False,European Environment Agency,4.61,51.281378,4.38577,Belgium,Antwerpen,,
397,10066,False,European Environment Agency,1.05,51.290667,4.293329,Belgium,Beveren,Sint-Annalaan,407
398,10143,False,European Environment Agency,27.21,51.233652,5.163978,Belgium,Dessel,Nieuwedijk,83
399,9357,False,Umweltbundesamnt,442.03,50.61153,10.693092,Germany,Suhl,Friedrich-König-Straße,29
400,9638,False,DEFRA UK,11.38,51.425285,-0.345606,United Kingdom,,Stanton Avenue,67
401,10068,False,European Environment Agency,0.27,51.30452,4.234832,Belgium,Beveren,,
402,9435,False,Umweltbundesamnt,83.14,51.154607,6.42561,Germany,Mönchengladbach,Urftstraße,991
403,10144,False,European Environment Agency,3.26,51.318228,4.262633,Belgium,Beveren,Scheldemolenstraat,83
404,10061,False,European Environment Agency,4.2,51.313928,4.403868,Belgium,Stabroek,Abelenlaan,63
405,10237,False,DEFRA UK,30.78,51.449673,-0.037418,United Kingdom,,,
406,9685,False,DEFRA UK,68.58,51.452579,0.070765,United Kingdom,,Bexley Road,77
407,10117,False,European Environment Agency,9.86,51.320416,4.44481,Belgium,Kapellen,Fortsteenweg,49
408,9628,False,DEFRA UK,14.24,51.456169,0.634889,United Kingdom,,Allhallows Road,4
409,9773,False,DEFRA UK,44.38,51.453089,-0.944067,United Kingdom,,Saint Bartholomews Road,42
410,9465,False,Umweltbundesamnt,66.48,51.169434,6.439945,Germany,Mönchengladbach,Friedrich-Ebert-Straße,98
411,10089,False,European Environment Agency,2.28,51.327658,4.36226,Belgium,Stabroek,Laageind,43
412,9760,False,DEFRA UK,42.62,51.454895,-0.940382,United Kingdom,,London Road,1002
413,9373,False,Umweltbundesamnt,548.61,50.354782,12.468739,Germany,Klingenthal,Talstraße,8
414,9697,False,DEFRA UK,11.3,51.466029,0.184805,United Kingdom,,Lincoln Road,16
415,9230,False,Umweltbundesamnt,934.61,50.654066,10.769534,Germany,Gehlberg,L1129,
416,9664,False,DEFRA UK,2.77,51.477069,0.317969,United Kingdom,,Maidstone Road,54-60
417,10146,False,European Environment Agency,2.5,51.348795,4.339709,Belgium,Antwerpen,,
418,7837,True,connected kerb,21.84,51.47779,-0.616534,United Kingdom,,Alma Road,69
419,9741,False,DEFRA UK,3.06,51.480498,-0.05955,United Kingdom,,Asylum Road,21
420,9721,False,DEFRA UK,27.18,51.488789,-0.441614,United Kingdom,Harlington,Sipson Lane,17
421,9703,False,DEFRA UK,4.22,51.494669,-0.131931,United Kingdom,,Horseferry Road,65A
422,9739,False,DEFRA UK,28.96,51.496329,-0.460861,United Kingdom,,Sipson Road,110
423,7541,True,connected kerb,3.12,51.498863,-0.102043,United Kingdom,,Borough Road,29
424,9770,False,DEFRA UK,11.36,51.457967,-2.583975,United Kingdom,,Champion Square,
425,9767,False,DEFRA UK,13.3,51.462838,-2.584482,United Kingdom,,Burnell Drive,1
426,9745,False,DEFRA UK,27.97,51.518949,-0.265617,United Kingdom,,Horn Lane,321
427,9652,False,DEFRA UK,16.43,51.518166,0.439548,United Kingdom,,Abbotts Hall Chase,20
428,9641,False,DEFRA UK,22.62,51.521049,-0.213492,United Kingdom,,Dorset Street,23
429,9728,False,DEFRA UK,24.18,51.522289,-0.125889,United Kingdom,,A4200,1
430,9657,False,DEFRA UK,10.79,51.522529,-0.042155,United Kingdom,,,
431,9633,False,DEFRA UK,27.48,51.522529,-0.154611,United Kingdom,,Luxborough Street,2
432,9134,False,Umweltbundesamnt,224.45,51.17615,7.08406,Germany,Solingen,B224,21
433,9325,False,Umweltbundesamnt,382.07,50.481751,12.130376,Germany,Plauen,Nach den drei Bergen,2A
434,9223,False,Umweltbundesamnt,208.83,51.183782,7.052573,Germany,Solingen,Dültgenstaler Straße,61
435,9416,False,Umweltbundesamnt,35.86,51.219577,6.704074,Germany,Neuss,Tilsiter Straße,29
436,9203,False,Umweltbundesamnt,45.14,51.213166,6.782538,Germany,Düsseldorf,Corneliusstraße,71
437,9498,False,Umweltbundesamnt,344.84,50.486138,12.138054,Germany,Plauen,Meßbacher Straße,1
438,9634,False,DEFRA UK,57.06,51.544209,-0.175269,United Kingdom,,Finchley Road,21
439,9637,False,DEFRA UK,35.92,51.544205,0.678408,United Kingdom,Southend-on-Sea,Chalkwell Avenue,
440,9777,False,DEFRA UK,23.55,51.481779,-3.17625,United Kingdom,,Queen Street,44
441,9776,False,DEFRA UK,10.27,51.490959,-3.152305,United Kingdom,,Newport Road,234
442,9348,False,Umweltbundesamnt,896.7,50.431322,12.611125,Germany,Eibenstock,Frühbusser Straße,2A
443,9408,False,Umweltbundesamnt,37.52,51.249214,6.732353,Germany,Düsseldorf,Niederkasseler Deich,
444,9370,False,Umweltbundesamnt,211.77,50.651182,11.368875,Germany,Saalfeld/Saale,Pößnecker Straße,18
445,10176,False,European Environment Agency,22.07,51.434999,4.360286,Netherlands,Huijbergen,Unnamed Road,
446,9784,False,DEFRA UK,103.16,51.55806,-1.765678,United Kingdom,,South View Avenue,26
447,9781,False,DEFRA UK,34.82,51.584127,-0.125254,United Kingdom,London,Barrington Road,
448,9146,False,Umweltbundesamnt,47.02,51.326933,6.195834,Germany,Nettetal,Venloer Straße,77
449,9690,False,DEFRA UK,11.14,51.599299,-0.068218,United Kingdom,,High Road,641
450,10209,False,European Environment Agency,24.05,51.407499,5.393333,Netherlands,Veldhoven,Scheldehof,2
451,9242,False,Umweltbundesamnt,156.96,51.260684,7.147378,Germany,Wuppertal,Gathe,78
452,9246,False,Umweltbundesamnt,1208.28,50.428488,12.953459,Germany,Oberwiesenthal,Fichtelbergstraße,3
453,9349,False,Umweltbundesamnt,41.48,51.303394,6.819887,Germany,Ratingen,Im Rott,20
454,9391,False,Umweltbundesamnt,187.57,51.277613,7.231854,Germany,Wuppertal,Am Buchenloh,57
455,9162,False,Umweltbundesamnt,35.76,51.337669,6.640242,Germany,Krefeld,Hammerstraße,55
456,9298,False,Umweltbundesamnt,207.28,50.970024,9.80026,Germany,Bebra,Goethestraße,2
457,10178,False,European Environment Agency,18.56,51.445279,5.4289,Netherlands,Eindhoven,Pieter Stockmanslaan,5
458,9409,False,Umweltbundesamnt,34.63,51.342571,6.670194,Germany,Krefeld,Hentrichstraße,15
459,9778,False,DEFRA UK,86.94,51.661228,-0.270671,United Kingdom,,Meadow Road,
460,9623,False,DEFRA UK,25.46,51.601202,-2.977281,United Kingdom,,Tudor Road,30
461,9526,False,Umweltbundesamnt,431.89,50.608136,12.211112,Germany,Netzschkau,Elsterberger Straße,4
462,10175,False,European Environment Agency,19.15,51.469721,5.472783,Netherlands,Eindhoven,Genovevalaan,20
463,9674,False,DEFRA UK,9.16,51.583949,-3.770822,United Kingdom,,Saint Alban's Terrace,12
464,9668,False,DEFRA UK,68.86,51.638093,-2.678731,United Kingdom,,,
465,9152,False,Umweltbundesamnt,35.36,51.385256,6.762973,Germany,Duisburg,Böhmer Straße,14
466,10181,False,European Environment Agency,14.77,51.519443,5.148903,Netherlands,Biest-Houtakker,Biestsestraat,113
